一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
15.4336,309.828,333.4595,6.670145,0.0,0.0120312,11.326699999999999,100.983,-0.00113128,0.0157519,0.817355,0.0
15.4341,309.82849999999996,333.4595,6.670164999999999,0.0,0.0120312,11.328600000000002,100.983,-0.00113534,0.0157505,0.817368,0.0
15.4345,309.82849999999996,333.46000000000004,6.6701775,0.0,0.0120312,11.330400000000001,100.983,-0.00113878,0.0157533,0.81738,0.0
15.4349,309.82849999999996,333.4605,6.6701950000000005,0.0,0.0120312,11.3323,100.983,-0.00114127,0.0157556,0.817392,0.0
15.4353,309.82950000000005,333.4605,6.6702125,0.0,0.0120312,11.3341,100.983,-0.00114272,0.0157543,0.817404,0.0
15.4357,309.82950000000005,333.461,6.6702275,0.0,0.0120312,11.335899999999999,100.983,-0.00114302,0.0157511,0.817417,0.0
15.4361,309.82950000000005,333.4615,6.6702449999999995,0.0,0.0120312,11.337700000000002,100.983,-0.00114267,0.0157513,0.817429,0.0
15.4365,309.83000000000004,333.4615,6.6702575,0.0,0.0120312,11.339400000000001,100.983,-0.00114169,0.0157544,0.817441,0.0
15.4369,309.83000000000004,333.4615,6.6702775,0.0,0.0120312,11.3412,100.983,-0.00113979,0.0157557,0.817453,0.0
15.4373,309.83050000000003,333.462,6.6702925,0.0,0.0120312,11.343150000000001,100.983,-0.00113744,0.0157534,0.817465,0.0
15.4376,309.83050000000003,333.4625,6.6703075,0.0,0.0120312,11.344899999999999,100.983,-0.00113425,0.0157507,0.817478,0.0
15.438,309.831,333.4625,6.670324999999999,0.0,0.0120312,11.346599999999999,100.983,-0.00113012,0.0157524,0.81749,0.0
15.4384,309.831,333.4625,6.6703375000000005,0.0,0.0120312,11.34835,100.983,-0.00112521,0.0157554,0.817502,0.0
15.4387,309.831,333.46299999999997,6.670335,0.0,0.0120312,11.34995,100.983,-0.00112344,0.0157555,0.817514,0.0
15.4391,309.831,333.46299999999997,6.670327499999999,0.0,0.0120312,11.35165,100.983,-0.00112303,0.0157524,0.817527,0.0
15.4394,309.8315,333.4635,6.670327499999999,0.0,0.0120312,11.353349999999999,100.983,-0.00112155,0.0157509,0.817539,0.0
15.4398,309.8315,333.4635,6.6703175,0.0,0.0120312,11.355,100.983,-0.00111828,0.0157537,0.817551,0.0
15.4401,309.8315,333.4635,6.670315,0.0,0.0120312,11.356649999999998,100.983,-0.0011135,0.015756,0.817563,0.0
15.4405,309.8315,333.464,6.6703075,0.0,0.0120312,11.35825,100.983,-0.00110713,0.0157548,0.817576,0.0
15.4408,309.8315,333.464,6.670305,0.0,0.0120312,11.359850000000002,100.984,-0.00109955,0.0157515,0.817588,0.0
15.4411,309.8315,333.464,6.6702975,0.0,0.0120312,11.361450000000001,100.984,-0.00109131,0.0157516,0.8176,0.0
15.4415,309.831,333.4645,6.670287500000001,0.0,0.0120312,11.362950000000001,100.984,-0.00108198,0.0157548,0.817612,0.0
15.4418,309.8315,333.4645,6.6702675000000005,0.0,0.0120312,11.3645,100.984,-0.00107238,0.0157562,0.817625,0.0
15.4421,309.8315,333.4645,6.67024,0.0,0.0120312,11.366,100.984,-0.00106511,0.0157538,0.817637,0.0
15.4424,309.8315,333.4645,6.6702175,0.0,0.0120312,11.3675,100.984,-0.00105834,0.0157511,0.817649,0.0
15.4427,309.8315,333.4645,6.67019,0.0,0.0120312,11.3691,100.984,-0.00105181,0.0157528,0.817661,0.0
15.443,309.831,333.46500000000003,6.6701675,0.0,0.0120312,11.3705,100.984,-0.00104637,0.0157557,0.817674,0.0
15.4433,309.831,333.46500000000003,6.670145,0.0,0.0120312,11.372050000000002,100.984,-0.00104143,0.0157559,0.817686,0.0
15.4436,309.831,333.46500000000003,6.670125,0.0,0.0120312,11.3735,100.984,-0.00103753,0.0157528,0.817698,0.0
15.4439,309.83050000000003,333.46500000000003,6.6700975,0.0,0.0120312,11.375,100.984,-0.00103432,0.0157513,0.81771,0.0
15.4442,309.83050000000003,333.46500000000003,6.6700775000000005,0.0,0.0120312,11.37645,100.984,-0.0010318,0.0157541,0.817722,0.0
15.4445,309.83050000000003,333.46500000000003,6.6700575,0.0,0.0120312,11.3779,100.984,-0.00102987,0.0157564,0.817735,0.0
15.4447,309.83,333.46500000000003,6.6700349999999995,0.0,0.0120312,11.3793,100.984,-0.00102928,0.0157552,0.817747,0.0
15.445,309.83,333.46500000000003,6.6700075000000005,0.0,0.0120312,11.380749999999999,100.984,-0.0010317,0.015752,0.817759,0.0
15.4453,309.83,333.46500000000003,6.669980000000001,0.0,0.0120312,11.382100000000001,100.984,-0.00103513,0.015752,0.817771,0.0
15.4456,309.83,333.46500000000003,6.669957500000001,0.0,0.0120312,11.383700000000001,100.984,-0.00103891,0.0157552,0.817784,0.0
15.4459,309.8295,333.46500000000003,6.66993,0.0,0.0120312,11.38515,100.984,-0.00104222,0.0157566,0.817796,0.0
15.4461,309.8295,333.46500000000003,6.6699075,0.0,0.0120312,11.38655,100.984,-0.00104513,0.0157543,0.817808,0.0
15.4464,309.8295,333.46500000000003,6.669887500000001,0.0,0.0120312,11.38805,100.984,-0.00104822,0.0157515,0.81782,0.0
15.4467,309.8295,333.4655,6.6698675000000005,0.0,0.0120312,11.38945,100.984,-0.0010521,0.0157532,0.817833,0.0
15.447,309.8295,333.4655,6.6698475,0.0,0.0120312,11.39085,100.984,-0.00105619,0.0157561,0.817845,0.0
15.4473,309.82899999999995,333.4655,6.6698275,0.0,0.0120312,11.39225,100.984,-0.00105994,0.0157563,0.817857,0.0
15.4476,309.8295,333.4655,6.669815000000001,0.0,0.0120312,11.39375,100.984,-0.00106319,0.0157533,0.817869,0.0
15.4479,309.8295,333.466,6.6697975000000005,0.0,0.0120312,11.395150000000001,100.984,-0.00106741,0.0157517,0.817882,0.0
15.4482,309.8295,333.466,6.669779999999999,0.0,0.0120312,11.396550000000001,100.984,-0.00107285,0.0157544,0.817894,0.0
15.4485,309.8295,333.466,6.669767499999999,0.0,0.0120312,11.398,100.984,-0.00107874,0.0157568,0.817906,0.0
15.4488,309.8295,333.466,6.6697475,0.0,0.0120312,11.39945,100.984,-0.00108567,0.0157557,0.817918,0.0
15.4491,309.8295,333.466,6.669735,0.0,0.0120312,11.40095,100.984,-0.00109231,0.0157524,0.817931,0.0
15.4494,309.8295,333.4665,6.6697175,0.0,0.0120312,11.40235,100.984,-0.00109962,0.0157524,0.817943,0.0
15.4497,309.8295,333.4665,6.669705,0.0,0.0120312,11.4038,100.984,-0.00110749,0.0157555,0.817955,0.0
15.45,309.83,333.467,6.6696925,0.0,0.0120312,11.4053,100.984,-0.00111501,0.015757,0.817967,0.0
15.4503,309.83,333.467,6.669694999999999,0.0,0.0120312,11.406749999999999,100.984,-0.00112015,0.0157547,0.81798,0.0
15.4506,309.83,333.467,6.6696975,0.0,0.0120312,11.4082,100.984,-0.00112409,0.015752,0.817992,0.0
15.4509,309.83,333.4675,6.669705,0.0,0.0120312,11.409600000000001,100.984,-0.00112982,0.0157535,0.818004,0.0
15.4513,309.83,333.468,6.6697075,0.0,0.0120312,11.411100000000001,100.984,-0.00113673,0.0157565,0.818016,0.0
15.4516,309.83050000000003,333.468,6.669715,0.0,0.0120312,11.41255,100.984,-0.00114385,0.0157568,0.818029,0.0
15.4519,309.831,333.468,6.6697175,0.0,0.0120312,11.41405,100.984,-0.00115188,0.0157537,0.818041,0.0
15.4523,309.831,333.4685,6.669725000000001,0.0,0.0120312,11.4155,100.984,-0.00116058,0.0157521,0.818053,0.0
15.4526,309.831,333.469,6.6697375,0.0,0.0120312,11.417,100.984,-0.00116981,0.0157548,0.818065,0.0
15.4529,309.8315,333.469,6.6697575,0.0,0.0120312,11.4184,100.984,-0.00117666,0.0157571,0.818078,0.0
15.4533,309.832,333.469,6.669784999999999,0.0,0.0120312,11.41995,100.984,-0.00118113,0.0157561,0.81809,0.0
15.4536,309.832,333.47,6.669805,0.0,0.0120312,11.42145,100.984,-0.00118433,0.0157529,0.818102,0.0
15.454,309.8325,333.47,6.6698325,0.0,0.0120312,11.4229,100.984,-0.00118663,0.015753,0.818116,0.0
15.4543,309.83299999999997,333.47,6.669854999999999,0.0,0.0120312,11.424299999999999,100.984,-0.0011886,0.0157562,0.818128,0.0
15.4547,309.83299999999997,333.471,6.669874999999999,0.0,0.0120312,11.42575,100.984,-0.00118921,0.0157574,0.81814,0.0
15.455,309.83299999999997,333.471,6.669895,0.0,0.0120312,11.427150000000001,100.984,-0.00118931,0.0157548,0.818152,0.0
15.4553,309.834,333.471,6.6699225,0.0,0.0120312,11.428650000000001,100.984,-0.00118972,0.0157523,0.818165,0.0
15.4557,309.834,333.472,6.6699425,0.0,0.0120312,11.43005,100.984,-0.00119064,0.0157542,0.818177,0.0
15.456,309.83500000000004,333.472,6.6699675,0.0,0.0120312,11.43145,100.984,-0.00118871,0.0157571,0.818189,0.0
15.4563,309.83500000000004,333.472,6.670002500000001,0.0,0.0120312,11.43285,100.984,-0.00118376,0.015757,0.818201,0.0
15.4566,309.83500000000004,333.473,6.670037499999999,0.0,0.0120312,11.434149999999999,100.984,-0.00117903,0.0157538,0.818214,0.0
15.457,309.836,333.473,6.670075000000001,0.0,0.0120312,11.43555,100.984,-0.001175,0.0157525,0.818226,0.0
15.4573,309.836,333.473,6.670115,0.0,0.0120312,11.43685,100.984,-0.00117103,0.0157554,0.818238,0.0
15.4576,309.8365,333.474,6.670147500000001,0.0,0.0120312,11.43815,100.984,-0.00116681,0.0157576,0.81825,0.0
15.458,309.837,333.474,6.6701950000000005,0.0,0.0120312,11.43995,100.984,-0.00116104,0.0157553,0.818266,0.0
15.4583,309.837,333.474,6.6702325,0.0,0.0120312,11.44125,100.984,-0.00115593,0.0157526,0.818278,0.0
15.4586,309.8375,333.475,6.6702650000000006,0.0,0.0120312,11.442450000000001,100.984,-0.00115042,0.0157543,0.818291,0.0
15.4589,309.83799999999997,333.475,6.670295,0.0,0.0120312,11.4437,100.984,-0.00114532,0.0157572,0.818303,0.0
15.4592,309.83849999999995,333.475,6.670324999999999,0.0,0.0120312,11.4449,100.984,-0.00113953,0.0157574,0.818315,0.0
15.4595,309.83849999999995,333.476,6.670355000000001,0.0,0.0120312,11.4461,100.984,-0.001134,0.0157543,0.818327,0.0
15.4598,309.839,333.476,6.6703825000000005,0.0,0.0120312,11.44735,100.984,-0.00112805,0.0157528,0.81834,0.0
15.46,309.839,333.476,6.670405000000001,0.0,0.0120312,11.448450000000001,100.984,-0.00112227,0.0157556,0.818352,0.0
15.4603,309.83950000000004,333.476,6.670427500000001,0.0,0.0120312,11.4496,100.984,-0.0011161,0.0157579,0.818364,0.0
15.4606,309.83950000000004,333.477,6.6704475,0.0,0.0120312,11.4507,100.984,-0.0011094,0.0157564,0.818378,0.0
15.4608,309.84000000000003,333.477,6.6704675,0.0,0.0120312,11.4518,100.984,-0.00110351,0.0157532,0.81839,0.0
15.4611,309.8405,333.477,6.6704925,0.0,0.0120312,11.4528,100.984,-0.00109831,0.0157538,0.818402,0.0
15.4613,309.8405,333.477,6.670512499999999,0.0,0.0120312,11.4539,100.984,-0.00109391,0.0157569,0.818414,0.0
15.4616,309.8405,333.478,6.6705275,0.0,0.0120312,11.4549,100.984,-0.00108909,0.015758,0.818427,0.0
15.4618,309.841,333.478,6.670545000000001,0.0,0.0120312,11.4559,100.984,-0.00108321,0.0157554,0.818439,0.0
15.462,309.8415,333.478,6.6705575,0.0,0.0120312,11.456900000000001,100.984,-0.00107673,0.015753,0.818451,0.0
15.4623,309.8415,333.478,6.6705775,0.0,0.0120312,11.45785,100.984,-0.00106929,0.015755,0.818463,0.0
15.4625,309.8415,333.4785,6.670595,0.0,0.0120312,11.45875,100.984,-0.00106149,0.0157578,0.818476,0.0
15.4627,309.8415,333.479,6.6706075,0.0,0.0120312,11.45965,100.984,-0.00105312,0.0157576,0.818488,0.0
15.4629,309.842,333.479,6.670624999999999,0.0,0.0120312,11.4605,100.984,-0.00104433,0.0157544,0.8185,0.0
15.4631,309.842,333.479,6.6706375,0.0,0.0120312,11.46135,100.984,-0.00103575,0.0157532,0.818511,0.0
15.4632,309.842,333.479,6.670655,0.0,0.0120312,11.46215,100.984,-0.00102545,0.0157559,0.818523,0.0
15.4634,309.8425,333.479,6.6706675,0.0,0.0120312,11.46295,100.985,-0.00101437,0.0157583,0.818535,0.0
15.4636,309.8425,333.479,6.670685,0.0,0.0120312,11.4637,100.985,-0.00100288,0.0157571,0.818548,0.0
15.4638,309.8425,333.47950000000003,6.670685,0.0,0.0120312,11.46445,100.985,-0.000992755,0.0157539,0.818561,0.0
15.4651,309.842,333.48,6.670567500000001,0.0,0.0120312,11.4708,100.985,-0.000866306,0.0157569,0.818698,0.0
15.4651,309.842,333.48,6.670540000000001,0.0,0.0120312,11.4712,100.985,-0.000856751,0.0157588,0.81871,0.0
15.4652,309.842,333.48,6.6705175,0.0,0.0120312,11.4717,100.985,-0.000848227,0.0157569,0.818722,0.0
15.4653,309.8415,333.48,6.670497500000001,0.0,0.0120312,11.4721,100.985,-0.000840287,0.0157539,0.818735,0.0
15.4653,309.841,333.47950000000003,6.670475000000001,0.0,0.0120312,11.4724,100.985,-0.000833364,0.0157548,0.818747,0.0
15.4654,309.841,333.47950000000003,6.6704550000000005,0.0,0.0120312,11.47285,100.985,-0.000827181,0.0157579,0.818759,0.0
15.4655,309.8405,333.47950000000003,6.67043,0.0,0.0120312,11.4732,100.985,-0.000821729,0.0157587,0.818771,0.0
15.4655,309.8405,333.47950000000003,6.6704099999999995,0.0,0.0120312,11.47355,100.986,-0.000816647,0.0157559,0.818783,0.0
15.4656,309.8405,333.479,6.67039,0.0,0.0120312,11.47395,100.985,-0.000812518,0.0157538,0.818795,0.0
15.4656,309.84000000000003,333.479,6.67037,0.0,0.0120312,11.47425,100.985,-0.000809023,0.0157561,0.818808,0.0
15.4657,309.84000000000003,333.479,6.670349999999999,0.0,0.0120312,11.4746,100.985,-0.000806255,0.0157587,0.81882,0.0
15.4657,309.84000000000003,333.479,6.67033,0.0,0.0120312,11.47495,100.985,-0.000803612,0.0157582,0.818832,0.0
15.4658,309.84000000000003,333.479,6.67031,0.0,0.0120312,11.475249999999999,100.985,-0.000802147,0.015755,0.818845,0.0
15.4658,309.8395,333.479,6.6702900000000005,0.0,0.0120312,11.4756,100.985,-0.000801495,0.0157542,0.818857,0.0
15.4659,309.8395,333.479,6.670275,0.0,0.0120312,11.475950000000001,100.985,-0.000801541,0.0157573,0.818869,0.0
15.4659,309.8395,333.479,6.6702575,0.0,0.0120312,11.47625,100.985,-0.000802228,0.0157592,0.818881,0.0
15.466,309.839,333.479,6.670237499999999,0.0,0.0120312,11.47655,100.985,-0.00080301,0.0157574,0.818894,0.0
15.466,309.8385,333.479,6.670225,0.0,0.0120312,11.4769,100.985,-0.000805135,0.0157543,0.818906,0.0
15.4661,309.8385,333.479,6.6702075,0.0,0.0120312,11.4773,100.985,-0.000807963,0.0157552,0.818918,0.0
15.4662,309.8385,333.479,6.6701950000000005,0.0,0.0120312,11.47755,100.985,-0.000811739,0.0157583,0.81893,0.0
15.4662,309.8385,333.479,6.6701775,0.0,0.0120312,11.4779,100.985,-0.00081568,0.0157591,0.818943,0.0
15.4663,309.8385,333.479,6.670164999999999,0.0,0.0120312,11.47825,100.985,-0.00081991,0.0157564,0.818955,0.0
15.4664,309.8385,333.479,6.670147500000001,0.0,0.0120312,11.47865,100.985,-0.000824442,0.0157542,0.818967,0.0
15.4664,309.8385,333.479,6.670135,0.0,0.0120312,11.479,100.985,-0.000829736,0.0157565,0.818979,0.0
15.4665,309.8385,333.479,6.6701175,0.0,0.0120312,11.4794,100.985,-0.000835619,0.0157591,0.818992,0.0
15.4666,309.8385,333.479,6.670115,0.0,0.0120312,11.4797,100.985,-0.000840115,0.0157584,0.819005,0.0
15.4667,309.8385,333.479,6.670125,0.0,0.0120312,11.4801,100.985,-0.000842758,0.0157552,0.819017,0.0
15.4668,309.839,333.479,6.6701274999999995,0.0,0.0120312,11.4805,100.985,-0.000845568,0.0157548,0.81903,0.0
15.4669,309.839,333.479,6.670135,0.0,0.0120312,11.4808,100.985,-0.000850097,0.0157579,0.819042,0.0
15.467,309.839,333.47950000000003,6.6701375,0.0,0.0120312,11.4812,100.985,-0.00085673,0.0157596,0.819054,0.0
15.4671,309.839,333.47950000000003,6.670145,0.0,0.0120312,11.4816,100.985,-0.000863765,0.0157575,0.819066,0.0
15.4672,309.8395,333.47950000000003,6.670154999999999,0.0,0.0120312,11.481950000000001,100.985,-0.000872086,0.0157546,0.819078,0.0
15.4673,309.8395,333.48,6.6701575,0.0,0.0120312,11.48235,100.985,-0.000880243,0.0157559,0.819091,0.0
15.4674,309.8395,333.48,6.6701775,0.0,0.0120312,11.482800000000001,100.985,-0.000884052,0.0157589,0.819103,0.0
15.4675,309.8395,333.48,6.670205,0.0,0.0120312,11.48315,100.985,-0.000884616,0.0157594,0.819115,0.0
15.4676,309.8405,333.4805,6.670225,0.0,0.0120312,11.4836,100.985,-0.000884767,0.0157565,0.819128,0.0
15.4677,309.8405,333.4805,6.6702475,0.0,0.0120312,11.48395,100.985,-0.000884651,0.0157546,0.81914,0.0
15.4678,309.8405,333.4805,6.6702725,0.0,0.0120312,11.4844,100.985,-0.000884015,0.0157571,0.819152,0.0
15.4679,309.841,333.481,6.670295,0.0,0.0120312,11.48475,100.985,-0.0008831,0.0157596,0.819164,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.468,309.841,333.481,6.6702975,0.0,0.0120312,11.4848,100.985,-0.000882781,0.0157598,0.819167,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
15.3982,309.8125,333.4375,6.6695975,0.0,0.0120312,11.16095,100.981,8.375e-05,0.0157492,0.814827,0.0
