汽机旁路系统蒸汽阀平均开度,稳压器喷淋阀平均开度,上充流量调节阀开度,电加热开启数量,一环路冷热段平均值,堆芯出口温度平均值,一回路压力平均值,ΔTsat平均值
52.17006666666666,0.0,100.0,0,249.73399999999998,249.60000000000002,5.56591,22.0694
51.315733333333334,0.0,100.0,0,249.69650000000001,249.5635,5.56576,22.1051
50.4512,0.0,100.0,0,249.6605,249.5275,5.56629,22.1492
49.535799999999995,0.0,100.0,0,249.6245,249.4915,5.56694,22.1908
48.650933333333334,0.0,100.0,0,249.5865,249.4555,5.56639,22.2177
47.735533333333336,0.0,100.0,0,249.54950000000002,249.4195,5.56567,22.2478
46.76930000000001,0.0,100.0,0,249.513,249.3835,5.56568,22.2852
45.85393333333334,0.0,100.0,0,249.4765,249.3485,5.56656,22.3323
44.867333333333335,0.0,100.0,0,249.4405,249.3135,5.5674,22.3733
43.89093333333333,0.0,100.0,0,249.4035,249.27800000000002,5.56664,22.3985
42.934866666666665,0.0,100.0,0,249.367,249.24349999999998,5.56617,22.4299
41.9381,0.0,100.0,0,249.331,249.20850000000002,5.56649,22.4705
40.94136666666667,0.0,100.0,0,249.2945,249.1745,5.56785,22.5205
39.944633333333336,0.0,100.0,0,249.25900000000001,249.14100000000002,5.56852,22.5578
38.9377,0.0,100.0,0,249.223,249.107,5.56772,22.5824
37.91043333333334,0.0,100.0,0,249.1875,249.0735,5.56744,22.6142
36.9137,0.0,100.0,0,249.1525,249.0405,5.56802,22.657
35.886433333333336,0.0,100.0,0,249.1175,249.00799999999998,5.5694,22.7035
34.8592,0.0,100.0,0,249.08249999999998,248.9755,5.56922,22.7289
33.862433333333335,0.0,100.0,0,249.0475,248.94299999999998,5.5678,22.7467
32.855533333333334,0.0,100.0,0,249.01299999999998,248.911,5.56742,22.7773
31.828266666666668,0.0,100.0,0,248.9795,248.8795,5.56854,22.8245
30.81116666666667,0.0,100.0,0,248.94549999999998,248.849,5.5691,22.8573
29.9365,0.0,100.0,0,248.91199999999998,248.8185,5.56896,22.886
29.265200000000004,0.0,100.0,0,248.87849999999997,248.788,5.56778,22.902
28.715966666666663,0.0,100.0,0,248.84550000000002,248.75799999999998,5.56768,22.9348
28.227766666666668,0.0,100.0,0,248.813,248.7285,5.5685,22.9686
27.7701,0.0,100.0,0,248.78050000000002,248.6995,5.5681,22.9945
27.332766666666668,0.0,100.0,0,248.7485,248.671,5.56788,23.0201
26.915766666666666,0.0,100.0,0,248.7165,248.643,5.56758,23.0482
26.52926666666666,0.0,100.0,0,248.685,248.615,5.56748,23.0727
26.10206666666667,0.0,100.0,0,248.6535,248.587,5.56723,23.0974
25.7156,0.0,100.0,0,248.623,248.5595,5.56696,23.122
25.308766666666667,0.0,100.0,0,248.59199999999998,248.53199999999998,5.56671,23.1467
24.922266666666662,0.0,100.0,0,248.5615,248.505,5.56649,23.1714
24.545933333333334,0.0,100.0,0,248.53050000000002,248.47750000000002,5.56622,23.1954
24.159466666666663,0.0,100.0,0,248.50099999999998,248.4505,5.56591,23.2188
23.783133333333335,0.0,100.0,0,248.471,248.42399999999998,5.56558,23.2419
23.416966666666667,0.0,100.0,0,248.4415,248.39749999999998,5.5653,23.2651
23.040666666666667,0.0,100.0,0,248.412,248.3715,5.56502,23.2882
45.1225,0.0,100.0,0,248.38,248.34300000000002,5.56468,23.3126
44.70533333333333,0.0,100.0,0,248.3505,248.3175,5.56433,23.3341
43.80993333333333,0.0,100.0,0,248.322,248.292,5.56397,23.3555
42.67033333333333,0.0,100.0,0,248.2935,248.2665,5.56364,23.3771
41.378099999999996,0.0,100.0,0,248.265,248.2415,5.56332,23.3984
66.63246666666667,0.0,100.0,0,248.23700000000002,248.21699999999998,5.56295,23.4189
66.63246666666667,0.0,100.0,0,248.209,248.1925,5.56247,23.438
66.63246666666667,0.0,100.0,0,248.18099999999998,248.16750000000002,5.56213,23.459
66.63246666666667,0.0,100.0,0,248.154,248.143,5.56176,23.4792
66.63246666666667,0.0,100.0,0,248.1265,248.11849999999998,5.56134,23.499
66.63246666666667,0.0,100.0,0,248.099,248.0935,5.56086,23.5183
66.63246666666667,0.0,100.0,0,248.07150000000001,248.06799999999998,5.56041,23.5389
66.63246666666667,0.0,100.0,0,248.04399999999998,248.042,5.56003,23.5606
66.63246666666667,0.0,100.0,0,248.016,248.015,5.55965,23.5833
66.63246666666667,0.0,100.0,0,247.988,247.98700000000002,5.55926,23.6068
66.63246666666667,0.0,100.0,0,247.9595,247.958,5.55886,23.6314
66.63246666666667,0.0,100.0,0,247.9305,247.92700000000002,5.55826,23.6555
66.63246666666667,0.0,100.0,0,247.9015,247.89499999999998,5.55773,23.6816
66.63246666666667,0.0,100.0,0,247.872,247.861,5.55725,23.71
66.63246666666667,0.0,100.0,0,247.84199999999998,247.8255,5.5568,23.7402
66.63246666666667,0.0,100.0,0,247.8105,247.7885,5.55632,23.772
66.63246666666667,0.0,100.0,0,247.7785,247.7495,5.55577,23.8042
66.63246666666667,0.0,100.0,0,247.74450000000002,247.7095,5.55516,23.841
66.63246666666667,0.0,100.0,0,247.70999999999998,247.6685,5.5546,23.8742
66.63246666666667,0.0,100.0,0,247.675,247.62650000000002,5.55416,23.9097
66.63246666666667,0.0,100.0,0,247.6395,247.584,5.55371,23.9463
66.63246666666667,0.0,100.0,0,247.6035,247.54149999999998,5.55317,23.9825
66.63246666666667,0.0,100.0,0,247.567,247.4995,5.55258,24.0185
66.63246666666667,0.0,100.0,0,247.5335,247.4615,5.55212,24.0514
66.63246666666667,0.0,100.0,0,247.4925,247.41500000000002,5.55149,24.0901
66.63246666666667,0.0,100.0,0,247.45499999999998,247.373,5.551,24.1266
66.63246666666667,0.0,100.0,0,247.41649999999998,247.3315,5.55048,24.1628
66.63246666666667,0.0,100.0,0,247.3785,247.2895,5.54994,24.1985
66.63246666666667,0.0,100.0,0,247.312,247.2175,5.54897,24.259
66.63246666666667,0.0,100.0,0,247.2725,247.1755,5.54843,24.295
66.63246666666667,0.0,100.0,0,247.233,247.1335,5.54792,24.3316
66.63246666666667,0.0,100.0,0,247.19299999999998,247.0915,5.5474,24.3678
66.63246666666667,0.0,100.0,0,247.1535,247.04899999999998,5.54686,24.4038
66.63246666666667,0.0,100.0,0,247.113,247.00650000000002,5.54623,24.44
66.63246666666667,0.0,100.0,0,247.07299999999998,246.9645,5.5457,24.4759
66.63246666666667,0.0,100.0,0,247.03300000000002,246.922,5.54517,24.5112
66.63246666666667,0.0,100.0,0,246.9925,246.88,5.54464,24.5477
66.63246666666667,0.0,100.0,0,246.952,246.8375,5.54411,24.5839
66.63246666666667,0.0,100.0,0,246.9115,246.7955,5.54356,24.6197
66.63246666666667,0.0,100.0,0,246.8705,246.7535,5.543,24.6555
66.63246666666667,0.0,100.0,0,246.82999999999998,246.7115,5.54245,24.6915
66.63246666666667,0.0,100.0,0,246.789,246.66899999999998,5.54194,24.7279
66.63246666666667,0.0,100.0,0,246.748,246.627,5.54144,24.7644
66.63246666666667,0.0,100.0,0,246.707,246.5845,5.54093,24.8006
66.63246666666667,0.0,100.0,0,246.666,246.54250000000002,5.54032,24.836
66.63246666666667,0.0,100.0,0,246.625,246.5005,5.53978,24.8717
66.63246666666667,0.0,100.0,0,246.584,246.45850000000002,5.53923,24.9067
66.63246666666667,0.0,100.0,0,246.542,246.416,5.53788,24.9345
66.63246666666667,0.0,100.0,0,246.501,246.37349999999998,5.53698,24.9661
66.63246666666667,0.0,100.0,0,246.45999999999998,246.3315,5.53645,25.0036
66.63246666666667,0.0,100.0,0,246.41899999999998,246.2895,5.53626,25.0427
66.63246666666667,0.0,100.0,0,246.377,246.2475,5.53546,25.074
66.63246666666667,0.0,100.0,0,246.337,246.2055,5.5341,25.1004
66.63246666666667,0.0,100.0,0,246.2975,246.1635,5.53269,25.1264
66.63246666666667,0.0,100.0,0,246.2575,246.12099999999998,5.53123,25.152
66.63246666666667,0.0,100.0,0,246.21699999999998,246.07850000000002,5.5299,25.1793
66.63246666666667,0.0,100.0,0,246.1765,246.0365,5.52838,25.203
66.63246666666667,0.0,100.0,0,246.135,245.99450000000002,5.52642,25.2224
66.63246666666667,0.0,100.0,0,246.0935,245.9525,5.52445,25.2421
66.63246666666667,0.0,100.0,0,246.053,245.9105,5.52255,25.2626
66.63246666666667,0.0,100.0,0,246.012,245.86849999999998,5.52067,25.2832
66.63246666666667,0.0,100.0,0,245.972,245.827,5.51886,25.3041
66.63246666666667,0.0,100.0,0,245.93099999999998,245.7855,5.51682,25.3216
66.63246666666667,0.0,100.0,0,245.89,245.74450000000002,5.51464,25.3383
66.63246666666667,0.0,100.0,0,245.8495,245.703,5.51274,25.3582
66.63246666666667,0.0,100.0,0,245.80900000000003,245.66199999999998,5.51065,25.3736
66.63246666666667,0.0,100.0,0,245.767,245.6205,5.50798,25.3853
66.63246666666667,0.0,100.0,0,245.7275,245.5795,5.50568,25.3994
66.63246666666667,0.0,100.0,0,245.6865,245.5385,5.50314,25.4112
66.63246666666667,0.0,100.0,0,245.647,245.498,5.50093,25.4271
66.63246666666667,0.0,100.0,0,245.6065,245.45749999999998,5.49856,25.4402
66.63246666666667,0.0,100.0,0,245.5655,245.41649999999998,5.4958,25.4487
66.63246666666667,0.0,100.0,0,245.524,245.37650000000002,5.49335,25.4624
66.63246666666667,0.0,100.0,0,245.48399999999998,245.3355,5.49097,25.4756
66.63246666666667,0.0,100.0,0,245.4425,245.2955,5.48905,25.4949
66.63246666666667,0.0,100.0,0,245.402,245.25549999999998,5.48711,25.5121
66.63246666666667,0.0,100.0,0,245.361,245.21550000000002,5.48481,25.5247
66.63246666666667,0.0,100.0,0,245.32,245.1755,5.48271,25.5421
66.63246666666667,0.0,100.0,0,245.28,245.1365,5.4808,25.5595
66.63246666666667,0.0,100.0,0,245.23950000000002,245.0965,5.47913,25.581
66.63246666666667,0.0,100.0,0,245.20049999999998,245.0575,5.47753,25.6013
66.63246666666667,0.0,100.0,0,245.159,245.01749999999998,5.47549,25.6163
66.63246666666667,0.0,100.0,0,245.118,244.9785,5.47365,25.636
66.63246666666667,0.0,100.0,0,245.07850000000002,244.9395,5.47199,25.6556
66.63246666666667,0.0,100.0,0,245.0385,244.8995,5.47045,25.6788
66.63246666666667,0.0,100.0,0,244.99849999999998,244.8605,5.4691,25.7016
66.63246666666667,0.0,100.0,0,244.95850000000002,244.82150000000001,5.46718,25.7173
66.63246666666667,0.0,100.0,0,244.91899999999998,244.7815,5.46544,25.7388
66.63246666666667,0.0,100.0,0,244.8785,244.7425,5.46388,25.7594
66.63246666666667,0.0,100.0,0,244.838,244.70350000000002,5.4623,25.7821
66.63246666666667,0.0,100.0,0,244.79899999999998,244.664,5.46108,25.8061
66.63246666666667,0.0,100.0,0,244.75900000000001,244.6245,5.45917,25.8219
66.63246666666667,0.0,100.0,0,244.719,244.5855,5.45781,25.8479
66.63246666666667,0.0,100.0,0,244.67849999999999,244.54649999999998,5.45643,25.87
66.63246666666667,0.0,100.0,0,244.63850000000002,244.5075,5.45491,25.894
66.63246666666667,0.0,100.0,0,244.5995,244.4685,5.45396,25.9202
66.63246666666667,0.0,100.0,0,244.56,244.42950000000002,5.45226,25.9411
66.63246666666667,0.0,100.0,0,244.51999999999998,244.3905,5.45145,25.9703
66.63246666666667,0.0,100.0,0,244.48000000000002,244.3515,5.45026,25.9943
66.63246666666667,0.0,100.0,0,244.4395,244.3125,5.44891,26.0201
66.63246666666667,0.0,100.0,0,244.4005,244.2735,5.44813,26.0482
66.63246666666667,0.0,100.0,0,244.361,244.2345,5.44687,26.0741
66.63246666666667,0.0,100.0,0,244.32150000000001,244.19549999999998,5.4463,26.1062
66.63246666666667,0.0,100.0,0,244.2815,244.1565,5.4452,26.1312
66.63246666666667,0.0,100.0,0,244.24099999999999,244.1175,5.44403,26.159
66.63246666666667,0.0,100.0,0,244.202,244.07850000000002,5.44332,26.1877
66.63246666666667,0.0,100.0,0,244.163,244.0395,5.44245,26.2192
66.63246666666667,0.0,100.0,0,244.12400000000002,244.0005,5.44209,26.2528
66.63246666666667,0.0,100.0,0,244.083,243.9615,5.441,26.2781
66.63246666666667,0.0,100.0,0,244.039,243.9185,5.43999,26.3116
66.63246666666667,0.0,100.0,0,244.0,243.8795,5.4392,26.3412
66.63246666666667,0.0,100.0,0,243.9615,243.84050000000002,5.43894,26.378
66.63246666666667,0.0,100.0,0,243.922,243.8015,5.43857,26.4108
66.63246666666667,0.0,100.0,0,243.881,243.7625,5.43743,26.4367
66.63246666666667,0.0,100.0,0,243.841,243.7235,5.43675,26.4692
66.63246666666667,0.0,100.0,0,243.8025,243.6845,5.43616,26.5017
66.63246666666667,0.0,100.0,0,243.764,243.6455,5.43616,26.5412
66.63246666666667,0.0,100.0,0,243.72449999999998,243.60649999999998,5.43571,26.5725
66.63246666666667,0.0,100.0,0,243.6825,243.5675,5.4346,26.5999
66.63246666666667,0.0,100.0,0,243.6435,243.5285,5.43411,26.6337
66.63246666666667,0.0,100.0,0,243.60500000000002,243.48950000000002,5.43376,26.6702
66.63246666666667,0.0,100.0,0,243.567,243.4505,5.43393,26.7104
66.63246666666667,0.0,100.0,0,243.527,243.4115,5.43331,26.7397
66.63246666666667,0.0,100.0,0,243.485,243.372,5.43231,26.7691
66.63246666666667,0.0,100.0,0,243.44600000000003,243.33249999999998,5.43191,26.8041
66.63246666666667,0.0,100.0,0,243.40800000000002,243.2935,5.43187,26.8444
66.63246666666667,0.0,100.0,0,243.37,243.2545,5.43206,26.8839
66.63246666666667,0.0,100.0,0,243.329,243.21550000000002,5.43119,26.9111
66.63246666666667,0.0,100.0,0,243.288,243.1765,5.43036,26.9426
66.63246666666667,0.0,100.0,0,243.249,243.137,5.43005,26.9791
66.63246666666667,0.0,100.0,0,243.2115,243.0975,5.43027,27.0219
66.63246666666667,0.0,100.0,0,243.173,243.05849999999998,5.43032,27.0592
66.63246666666667,0.0,100.0,0,243.13150000000002,243.0195,5.42924,27.0851
66.63246666666667,0.0,100.0,0,243.0905,242.9805,5.4286,27.1188
66.63246666666667,0.0,100.0,0,243.0525,242.9405,5.4284,27.1569
66.63246666666667,0.0,100.0,0,243.0145,242.9015,5.42881,27.201
66.63246666666667,0.0,100.0,0,242.976,242.8625,5.42862,27.2349
66.63246666666667,0.0,100.0,0,242.93349999999998,242.8225,5.42745,27.2615
66.63246666666667,0.0,100.0,0,242.893,242.7835,5.42698,27.2969
66.5308,0.0,100.0,0,242.855,242.74349999999998,5.42696,27.3377
66.10376666666667,0.0,100.0,0,242.81799999999998,242.7045,5.42743,27.3814
65.35116666666666,0.0,100.0,0,242.7775,242.6655,5.42693,27.4116
64.6698,0.0,100.0,0,242.735,242.6255,5.42578,27.4394
64.0089,0.0,100.0,0,242.696,242.5865,5.4255,27.4773
63.29730000000001,0.0,100.0,0,242.65750000000003,242.54649999999998,5.42574,27.5212
62.44376666666667,0.0,100.0,0,242.62,242.5075,5.42619,27.5637
60.63413333333333,0.0,100.0,0,242.579,242.4675,5.42548,27.5925
60.35963333333333,0.0,100.0,0,242.5375,242.42849999999999,5.42453,27.6231
60.0953,0.0,100.0,0,242.4975,242.3885,5.42444,27.6632
59.464666666666666,0.0,100.0,0,242.4595,242.3495,5.42513,27.7119
58.74250000000001,0.0,100.0,0,242.4205,242.3105,5.42564,27.7542
58.0508,0.0,100.0,0,242.3795,242.2715,5.42473,27.7814
57.35909999999999,0.0,100.0,0,242.34,242.23250000000002,5.42412,27.8152
56.636900000000004,0.0,100.0,0,242.3005,242.1935,5.42426,27.8579
55.92486666666667,0.0,100.0,0,242.2615,242.15449999999998,5.42535,27.911
55.19246666666667,0.0,100.0,0,242.222,242.1165,5.42583,27.9497
54.460100000000004,0.0,100.0,0,242.1825,242.0775,5.42481,27.9764
53.70733333333334,0.0,100.0,0,242.14350000000002,242.0395,5.42443,28.0124
52.9546,0.0,100.0,0,242.1045,242.0005,5.42497,28.0598
52.1815,0.0,100.0,0,242.0655,241.9635,5.42637,28.1126
51.4084,0.0,100.0,0,242.027,241.9255,5.42651,28.1477
50.625166666666665,0.0,100.0,0,241.988,241.8875,5.4256,28.1762
49.82153333333334,0.0,100.0,0,241.949,241.8505,5.42545,28.2136
49.01793333333333,0.0,100.0,0,241.911,241.8135,5.42635,28.2639
48.2143,0.0,100.0,0,241.8725,241.7765,5.42751,28.3105
47.39033333333333,0.0,100.0,0,241.8345,241.73950000000002,5.42663,28.3329
46.56633333333334,0.0,100.0,0,241.796,241.70350000000002,5.42528,28.3564
45.7322,0.0,100.0,0,241.7585,241.66750000000002,5.42516,28.3947
44.88786666666667,0.0,100.0,0,241.7215,241.63150000000002,5.42658,28.4475
44.033366666666666,0.0,100.0,0,241.684,241.5965,5.42653,28.4788
43.1687,0.0,100.0,0,241.6465,241.5605,5.42596,28.5038
42.33453333333333,0.0,100.0,0,241.6095,241.5255,5.42472,28.5278
41.887033333333335,0.0,100.0,0,241.5725,241.4915,5.42504,28.5706
41.480199999999996,0.0,100.0,0,241.5365,241.45749999999998,5.42534,28.6026
41.093700000000005,0.0,100.0,0,241.5,241.4235,5.42476,28.6309
40.69703333333333,0.0,100.0,0,241.464,241.3905,5.4243,28.6594
40.31053333333333,0.0,100.0,0,241.42849999999999,241.35750000000002,5.42386,28.6885
39.924033333333334,0.0,100.0,0,241.393,241.3245,5.42359,28.7164
39.54773333333333,0.0,100.0,0,241.358,241.29149999999998,5.42314,28.7434
39.161233333333335,0.0,100.0,0,241.323,241.2595,5.42266,28.7701
38.7849,0.0,100.0,0,241.2885,241.22750000000002,5.42221,28.7967
52.763933333333334,0.0,100.0,0,241.2535,241.19650000000001,5.42174,28.8229
52.4994,0.0,100.0,0,241.21949999999998,241.1645,5.4212,28.848
52.04149999999999,0.0,100.0,0,241.1855,241.1335,5.42061,28.8723
51.46153333333333,0.0,100.0,0,241.1515,241.10250000000002,5.42001,28.8966
50.84086666666667,0.0,100.0,0,241.11849999999998,241.07150000000001,5.41944,28.9209
50.21,0.0,100.0,0,241.0845,241.0405,5.41885,28.9447
49.772466666666666,0.0,100.0,0,241.05149999999998,241.01049999999998,5.41821,28.9678
66.63246666666667,0.0,100.0,0,241.01850000000002,240.9795,5.41755,28.9908
66.63246666666667,0.0,100.0,0,240.9855,240.9485,5.41693,29.0147
66.63246666666667,0.0,100.0,0,240.9525,240.91750000000002,5.41636,29.0396
66.63246666666667,0.0,100.0,0,240.9195,240.8845,5.41579,29.0653
66.63246666666667,0.0,100.0,0,240.88600000000002,240.8515,5.41519,29.0895
66.63246666666667,0.0,100.0,0,240.8525,240.8175,5.41456,29.1179
66.63246666666667,0.0,100.0,0,240.8185,240.7835,5.41408,29.1469
66.63246666666667,0.0,100.0,0,240.7845,240.74849999999998,5.41359,29.176
66.63246666666667,0.0,100.0,0,240.75,240.7135,5.4131,29.2057
66.63246666666667,0.0,100.0,0,240.716,240.6775,5.41258,29.2358
66.63246666666667,0.0,100.0,0,240.68099999999998,240.6405,5.41221,29.269
66.63246666666667,0.0,100.0,0,240.6415,240.5985,5.41189,29.3069
66.63246666666667,0.0,100.0,0,240.606,240.5595,5.41164,29.3431
66.63246666666667,0.0,100.0,0,240.5695,240.51999999999998,5.41139,29.3803
66.63246666666667,0.0,100.0,0,240.536,240.4835,5.41115,29.4134
66.63246666666667,0.0,100.0,0,240.4985,240.4425,5.4109,29.4514
66.63246666666667,0.0,100.0,0,240.46050000000002,240.402,5.4107,29.4901
66.63246666666667,0.0,100.0,0,240.4225,240.3615,5.41054,29.5291
66.63246666666667,0.0,100.0,0,240.38400000000001,240.32049999999998,5.41042,29.5685
66.63246666666667,0.0,100.0,0,240.346,240.28,5.4103,29.6074
66.63246666666667,0.0,100.0,0,240.30700000000002,240.23950000000002,5.41015,29.6463
66.63246666666667,0.0,100.0,0,240.268,240.1995,5.41006,29.6857
66.63246666666667,0.0,100.0,0,240.22949999999997,240.1585,5.40999,29.7254
66.63246666666667,0.0,100.0,0,240.19,240.118,5.40993,29.7654
66.63246666666667,0.0,100.0,0,240.1505,240.0775,5.40988,29.8055
66.63246666666667,0.0,100.0,0,240.111,240.0365,5.40978,29.8451
66.63246666666667,0.0,100.0,0,240.07150000000001,239.9955,5.40973,29.8855
66.63246666666667,0.0,100.0,0,240.0315,239.9545,5.4097,29.9261
66.63246666666667,0.0,100.0,0,239.99149999999997,239.9135,5.40967,29.9669
66.63246666666667,0.0,100.0,0,239.9515,239.8725,5.40965,30.0077
66.63246666666667,0.0,100.0,0,239.9115,239.8315,5.40961,30.0482
66.63246666666667,0.0,100.0,0,239.8715,239.7905,5.40952,30.0883
66.63246666666667,0.0,100.0,0,239.83100000000002,239.7495,5.40948,30.129
66.63246666666667,0.0,100.0,0,239.791,239.70850000000002,5.40943,30.1695
66.63246666666667,0.0,100.0,0,239.7505,239.66750000000002,5.40941,30.2102
66.63246666666667,0.0,100.0,0,239.71050000000002,239.62650000000002,5.4094,30.251
66.63246666666667,0.0,100.0,0,239.67000000000002,239.5855,5.40934,30.2911
66.63246666666667,0.0,100.0,0,239.63,239.5445,5.40929,30.3315
66.63246666666667,0.0,100.0,0,239.59,239.5035,5.40927,30.3721
66.63246666666667,0.0,100.0,0,239.5495,239.4625,5.40924,30.4127
66.63246666666667,0.0,100.0,0,239.505,239.418,5.40924,30.4576
66.63246666666667,0.0,100.0,0,239.4645,239.377,5.40923,30.4982
66.63246666666667,0.0,100.0,0,239.42399999999998,239.3365,5.40917,30.5383
66.63246666666667,0.0,100.0,0,239.3835,239.2955,5.40913,30.5788
66.63246666666667,0.0,100.0,0,239.3435,239.2545,5.40911,30.6192
66.63246666666667,0.0,100.0,0,239.30349999999999,239.214,5.40908,30.6597
66.63246666666667,0.0,100.0,0,239.263,239.1735,5.40906,30.7001
66.63246666666667,0.0,100.0,0,239.223,239.1325,5.40904,30.7405
66.63246666666667,0.0,100.0,0,239.1825,239.09199999999998,5.40897,30.7802
66.63246666666667,0.0,100.0,0,239.142,239.0515,5.40891,30.8203
66.63246666666667,0.0,100.0,0,239.1015,239.01049999999998,5.40885,30.8602
66.63246666666667,0.0,100.0,0,239.06150000000002,238.97,5.40881,30.9004
66.63246666666667,0.0,100.0,0,239.02100000000002,238.92950000000002,5.40878,30.9407
66.63246666666667,0.0,100.0,0,238.981,238.8885,5.40874,30.9806
66.63246666666667,0.0,100.0,0,238.94099999999997,238.8485,5.40865,31.0201
66.63246666666667,0.0,100.0,0,238.9005,238.8075,5.40858,31.06
66.63246666666667,0.0,100.0,0,238.8605,238.76749999999998,5.40851,31.0997
66.63246666666667,0.0,100.0,0,238.82,238.7265,5.40845,31.1396
66.63246666666667,0.0,100.0,0,238.78,238.6865,5.4084,31.1795
66.63246666666667,0.0,100.0,0,238.7395,238.6455,5.40833,31.219
66.63246666666667,0.0,100.0,0,238.6995,238.6055,5.40821,31.2583
66.63246666666667,0.0,100.0,0,238.659,238.5645,5.40814,31.2979
66.63246666666667,0.0,100.0,0,238.61950000000002,238.5245,5.40805,31.3373
66.63246666666667,0.0,100.0,0,238.579,238.484,5.40797,31.3767
66.63246666666667,0.0,100.0,0,238.539,238.4435,5.40788,31.4161
66.63246666666667,0.0,100.0,0,238.49849999999998,238.403,5.40779,31.4554
66.63246666666667,0.0,100.0,0,238.45850000000002,238.3625,5.40766,31.4942
66.63246666666667,0.0,100.0,0,238.418,238.3225,5.40754,31.5332
66.63246666666667,0.0,100.0,0,238.378,238.28199999999998,5.40743,31.5722
66.63246666666667,0.0,100.0,0,238.33749999999998,238.2415,5.40731,31.6112
66.63246666666667,0.0,100.0,0,238.2975,238.2015,5.4072,31.6502
66.63246666666667,0.0,100.0,0,238.25799999999998,238.1615,5.40709,31.689
66.63246666666667,0.0,100.0,0,238.2175,238.121,5.40693,31.7274
66.63246666666667,0.0,100.0,0,238.1775,238.0805,5.40679,31.7661
66.63246666666667,0.0,100.0,0,238.1375,238.0405,5.40665,31.8047
66.63246666666667,0.0,100.0,0,238.0975,238.0005,5.40651,31.8434
66.63246666666667,0.0,100.0,0,238.05700000000002,237.96,5.40638,31.8822
66.63246666666667,0.0,100.0,0,238.017,237.9195,5.40625,31.9209
66.63246666666667,0.0,100.0,0,237.9765,237.8795,5.40608,31.9592
66.63246666666667,0.0,100.0,0,237.9365,237.839,5.40592,31.9976
66.63246666666667,0.0,100.0,0,237.897,237.7985,5.40575,32.036
66.63246666666667,0.0,100.0,0,237.85649999999998,237.7585,5.40559,32.0745
66.63246666666667,0.0,100.0,0,237.81650000000002,237.7185,5.40544,32.113
66.63246666666667,0.0,100.0,0,237.7765,237.678,5.40529,32.1514
66.63246666666667,0.0,100.0,0,237.7365,237.6375,5.40512,32.1895
66.63246666666667,0.0,100.0,0,237.696,237.5975,5.40492,32.2274
66.63246666666667,0.0,100.0,0,237.656,237.5575,5.40473,32.2652
66.63246666666667,0.0,100.0,0,237.61599999999999,237.51749999999998,5.40454,32.3031
66.63246666666667,0.0,100.0,0,237.576,237.47750000000002,5.40436,32.3411
66.63246666666667,0.0,100.0,0,237.536,237.4375,5.40418,32.3789
66.63246666666667,0.0,100.0,0,237.49599999999998,237.39749999999998,5.40398,32.4165
66.63246666666667,0.0,100.0,0,237.4555,237.35750000000002,5.40376,32.4539
66.63246666666667,0.0,100.0,0,237.4155,237.3175,5.40353,32.4912
66.63246666666667,0.0,100.0,0,237.376,237.2775,5.4033,32.5285
66.63246666666667,0.0,100.0,0,237.336,237.2375,5.40309,32.5659
66.63246666666667,0.0,100.0,0,237.296,237.198,5.40287,32.6033
66.63246666666667,0.0,100.0,0,237.256,237.15800000000002,5.40265,32.6405
66.63246666666667,0.0,100.0,0,237.2165,237.118,5.4024,32.6775
