,一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
9255,-1.116785087,-1.303650408,-1.163758,-1.298265799,0.639949242,0.504147614,0.482893388,0.699457582,0.921471412,1.290123921,1.191153253,0.69264872
9256,-1.117103401,-1.304110237,-1.164151919,-1.298647886,0.640014436,0.504147614,0.482759045,0.699457582,0.921471412,1.290821504,1.19192138,0.69264872
9257,-1.117416227,-1.304605438,-1.164545838,-1.29903425,0.640081958,0.504147614,0.482602311,0.699457582,0.921471412,1.290957987,1.192689506,0.69264872
9258,-1.117734541,-1.305171382,-1.164925688,-1.299419188,0.640147152,0.504147614,0.48232243,0.699457582,0.921471412,1.291443262,1.193393621,0.69264872
9259,-1.117904674,-1.305666582,-1.165319607,-1.299804127,0.640212346,0.504147614,0.482859802,0.699457582,0.921471412,1.292671615,1.194161747,0.69264872
9260,-1.118201035,-1.306144097,-1.165699457,-1.300189065,0.64027754,0.504147614,0.483038927,0.699457582,0.921471412,1.293763484,1.194929873,0.69264872
9261,-1.118508372,-1.306639298,-1.166093376,-1.300571152,0.640345062,0.504147614,0.482988548,0.699457582,0.921471412,1.294233594,1.195697999,0.69264872
9262,-1.11880199,-1.307134499,-1.166487295,-1.300953239,0.640410256,0.504147614,0.482949365,0.699457582,0.921471412,1.294370078,1.196466125,0.69264872
9263,-1.118903521,-1.3076297,-1.166867145,-1.301339603,0.64047545,0.504147614,0.484740608,0.699457582,0.921471412,1.295113155,1.197234252,0.69264872
9264,-1.119257508,-1.308142586,-1.167261064,-1.301717413,0.640540644,0.504147614,0.484863756,0.699457582,0.921471412,1.296402167,1.197938367,0.69264872
9265,-1.119441361,-1.308637787,-1.167640914,-1.3020995,0.640605838,0.504147614,0.484874951,0.699457582,0.921471412,1.297342388,1.198706493,0.69264872
9266,-1.1196554,-1.309132988,-1.168034833,-1.30247731,0.640671032,0.504147614,0.484785389,0.699457582,0.921471412,1.297615355,1.199474619,0.69264872
9267,-1.119902368,-1.309628189,-1.168428752,-1.302856546,0.640733897,0.504147614,0.484785389,0.699457582,0.921471412,1.297842828,1.200242745,0.69264872
9268,-1.120157568,-1.310141076,-1.168808602,-1.303235782,0.640799091,0.504147614,0.484919732,0.699457582,0.921471412,1.299010521,1.201074882,0.69264872
9269,-1.120404535,-1.310636276,-1.169160315,-1.30362072,0.640864285,0.504147614,0.484998099,0.699457582,0.921471412,1.30010239,1.201714987,0.69264872
9270,-1.120654247,-1.311113791,-1.169596439,-1.304004233,0.640929479,0.504147614,0.485378738,0.699457582,0.921471412,1.300845468,1.202483113,0.69264872
9271,-1.120914935,-1.311608992,-1.169990358,-1.30438632,0.640994673,0.504147614,0.485513081,0.699457582,0.921471412,1.300997116,1.203251239,0.69264872
9272,-1.121186599,-1.312104193,-1.170384277,-1.30476413,0.641059867,0.504147614,0.485602644,0.699457582,0.921471412,1.301421732,1.204019365,0.69264872
9273,-1.121463752,-1.312599394,-1.170764127,-1.305143365,0.641122732,0.504147614,0.485647425,0.699457582,0.921471412,1.302619755,1.204723481,0.69264872
9274,-1.12173816,-1.313094595,-1.171158046,-1.305522601,0.641187926,0.504147614,0.485714596,0.699457582,0.921471412,1.303757118,1.205491607,0.69264872
9275,-1.122009825,-1.313589795,-1.171509759,-1.305898985,0.64125312,0.504147614,0.485669815,0.699457582,0.921471412,1.304272723,1.206259733,0.69264872
9276,-1.122276001,-1.314067311,-1.171931815,-1.306279647,0.641315986,0.504147614,0.485927306,0.699457582,0.921471412,1.304394042,1.207027859,0.69264872
9277,-1.122539433,-1.314562511,-1.172325734,-1.306656031,0.64138118,0.504147614,0.48606165,0.699457582,0.921471412,1.305091625,1.207795985,0.69264872
9278,-1.122800121,-1.315040026,-1.172705584,-1.307032415,0.641446374,0.504147614,0.486195993,0.721853324,0.921471412,1.306365472,1.208564111,0.69264872
9279,-1.123058065,-1.315535227,-1.173099503,-1.307404522,0.641509239,0.504147614,0.486363922,0.721853324,0.921471412,1.307351187,1.209268227,0.69264872
9280,-1.123316009,-1.316030428,-1.173451216,-1.307779481,0.641572105,0.504147614,0.486363922,0.721853324,0.921471412,1.307669649,1.210036353,0.69264872
9281,-1.123571209,-1.316507943,-1.173873272,-1.308151588,0.641637299,0.504147614,0.486654999,0.721853324,0.921471412,1.307866792,1.210804479,0.69264872
9282,-1.123826409,-1.317003144,-1.174267191,-1.308527972,0.641702493,0.504147614,0.4871252,0.721853324,0.921471412,1.308837342,1.211572605,0.69264872
9283,-1.123958125,-1.317498345,-1.17466111,-1.308902931,0.641765358,0.504147614,0.482188086,0.721853324,0.921471412,1.31008086,1.212340731,0.69264872
9284,-1.123497119,-1.317940488,-1.175026892,-1.309279315,0.641828224,0.504147614,0.490618124,0.721853324,0.921471412,1.310869432,1.213044846,0.69264872
9285,-1.125017342,-1.318435689,-1.175406742,-1.309651422,0.641893418,0.504147614,0.492566101,0.721853324,0.921471412,1.311036245,1.213812973,0.69264872
9286,-1.125467372,-1.318966262,-1.175814729,-1.310027806,0.641958612,0.504147614,0.485272383,0.721853324,0.921471412,1.311415366,1.214581099,0.69264872
9287,-1.1245728,-1.319408405,-1.176180511,-1.310402765,0.642021477,0.504147614,0.494905913,0.721853324,0.921471412,1.312598224,1.215349225,0.69264872
9288,-1.126359199,-1.319938977,-1.176588498,-1.310774872,0.642084343,0.504147614,0.485104454,0.721853324,0.921471412,1.313750753,1.216117351,0.69264872
9289,-1.124476757,-1.320363435,-1.176982417,-1.311151256,0.642149537,0.504147614,0.48463985,0.721853324,0.921471412,1.314327017,1.216821466,0.69264872
9290,-1.126046374,-1.320876322,-1.17733413,-1.311527641,0.642212402,0.504147614,0.492510125,0.721853324,0.921471412,1.314433171,1.217589592,0.69264872
9291,-1.126746115,-1.321389208,-1.177756186,-1.311902599,0.642275268,0.504147614,0.483643471,0.721853324,0.921471412,1.315070094,1.218357718,0.69264872
9292,-1.125555183,-1.321831352,-1.1781079,-1.312276132,0.642340462,0.504147614,0.494648422,0.721853324,0.921471412,1.316343942,1.219125845,0.69264872
9293,-1.127511715,-1.322361924,-1.178515887,-1.312649665,0.642403328,0.504147614,0.486341531,0.721853324,0.921471412,1.317375151,1.219893971,0.69264872
9294,-1.125947587,-1.322804068,-1.178895737,-1.313020346,0.642466193,0.504147614,0.488446242,0.721853324,0.921471412,1.317723943,1.220598086,0.69264872
9295,-1.127517203,-1.323316954,-1.179261519,-1.313430947,0.642536044,0.504147614,0.490427805,0.721853324,0.921471412,1.317951415,1.221430223,0.69264872
9296,-1.127701057,-1.323794469,-1.179683575,-1.313803054,0.642601238,0.504147614,0.485412324,0.721853324,0.921471412,1.31893713,1.222198349,0.69264872
9297,-1.127012292,-1.324236613,-1.179993082,-1.314173736,0.642664103,0.504147614,0.493243415,0.721853324,0.921471412,1.320180648,1.222966475,0.69264872
9298,-1.128299267,-1.324767185,-1.180443275,-1.314544417,0.642726969,0.504147614,0.486492668,0.721853324,0.921471412,1.320954055,1.223734601,0.69264872
9299,-1.127500739,-1.325227015,-1.180809057,-1.314916524,0.642789834,0.504147614,0.492745226,0.721853324,0.921471412,1.321105704,1.224502727,0.69264872
9300,-1.129443551,-1.325757587,-1.181202976,-1.31528578,0.642857357,0.504147614,0.486352727,0.721853324,0.921471412,1.321515155,1.225270853,0.69264872
9301,-1.127906863,-1.326182045,-1.181568758,-1.315656462,0.642917894,0.504147614,0.491289841,0.721853324,0.921471412,1.322713177,1.225974969,0.69264872
9302,-1.129545082,-1.326712617,-1.181962676,-1.316028569,0.642980759,0.504147614,0.489677722,0.721853324,0.921471412,1.323850541,1.226743095,0.69264872
9303,-1.12908682,-1.327172447,-1.182342527,-1.31639925,0.643043625,0.504147614,0.491782432,0.721853324,0.921471412,1.324396476,1.227511221,0.69264872
9304,-1.129846931,-1.327667647,-1.182722377,-1.316769932,0.643106491,0.504147614,0.491636894,0.721853324,0.921471412,1.324517794,1.228279347,0.69264872
9305,-1.129311835,-1.328127477,-1.183116296,-1.317137762,0.643169356,0.504147614,0.491726456,0.721853324,0.921471412,1.325169883,1.228983462,0.69264872
9306,-1.129632893,-1.328622677,-1.183496146,-1.317508443,0.64323455,0.504147614,0.493853557,0.721853324,0.921471412,1.326458895,1.229751589,0.69264872
9307,-1.130192686,-1.329100193,-1.183847859,-1.317879125,0.643295087,0.504147614,0.491827214,0.721853324,0.921471412,1.327459775,1.230519715,0.69264872
9308,-1.130456118,-1.329595393,-1.184269915,-1.318246955,0.643360281,0.504147614,0.491793628,0.721853324,0.921471412,1.327793401,1.231287841,0.69264872
9309,-1.130738759,-1.330090594,-1.184649765,-1.318617636,0.643420819,0.504147614,0.491043545,0.721853324,0.921471412,1.327990544,1.232055967,0.69264872
9310,-1.130897916,-1.330550424,-1.185029616,-1.318986892,0.643486012,0.504147614,0.491368208,0.721853324,0.921471412,1.3289156,1.232824093,0.69264872
9311,-1.131136651,-1.331045624,-1.18536726,-1.319356148,0.643548878,0.504147614,0.491552929,0.721853324,0.921471412,1.330174282,1.233528208,0.69264872
9312,-1.131402828,-1.331523139,-1.185789316,-1.319726829,0.643611744,0.504147614,0.491860799,0.721853324,0.921471412,1.330993184,1.234296334,0.69264872
9313,-1.131658027,-1.332000654,-1.186183235,-1.320094659,0.643674609,0.504147614,0.491995143,0.721853324,0.921471412,1.331190327,1.235064461,0.69264872
9314,-1.131904995,-1.332495855,-1.186563085,-1.320465341,0.643737475,0.504147614,0.492140681,0.721853324,0.921471412,1.331539119,1.235832587,0.69264872
9315,-1.132154707,-1.33297337,-1.186942936,-1.320836022,0.64380034,0.504147614,0.492336598,0.721853324,0.921471412,1.332691647,1.236600713,0.69264872
9316,-1.132404419,-1.333450885,-1.187336855,-1.321206703,0.643863206,0.504147614,0.49249893,0.721853324,0.921471412,1.333874505,1.237304828,0.69264872
9317,-1.13265413,-1.333928401,-1.187702636,-1.321574533,0.643926072,0.504147614,0.492655664,0.721853324,0.921471412,1.334465934,1.238072954,0.69264872
9318,-1.132901098,-1.334423601,-1.188096555,-1.321942364,0.643988937,0.504147614,0.49282919,0.721853324,0.921471412,1.334587253,1.23884108,0.69264872
9319,-1.13315081,-1.334883431,-1.188476405,-1.322310194,0.644049474,0.504147614,0.493025107,0.721853324,0.921471412,1.335178682,1.239609206,0.69264872
9320,-1.133395033,-1.335378631,-1.188856256,-1.322678024,0.644114668,0.504147614,0.493215427,0.721853324,0.921471412,1.336452529,1.240377333,0.69264872
9321,-1.133639257,-1.335873832,-1.189236106,-1.323043002,0.644175205,0.504147614,0.493394551,0.721853324,0.921471412,1.337498904,1.241081448,0.69264872
9322,-1.133880736,-1.336333662,-1.189615956,-1.323412258,0.644240399,0.504147614,0.493596066,0.721853324,0.921471412,1.337878025,1.241849574,0.69264872
9323,-1.134122216,-1.336864234,-1.190038012,-1.323778662,0.644300937,0.504147614,0.493853557,0.721853324,0.921471412,1.338044838,1.2426177,0.69264872
9324,-1.134358207,-1.337359435,-1.190417862,-1.324146492,0.644363802,0.504147614,0.494088658,0.721853324,0.921471412,1.338924399,1.243385826,0.69264872
9325,-1.13458871,-1.33783695,-1.190797713,-1.324512897,0.644426668,0.504147614,0.494357345,0.721853324,0.921471412,1.340183082,1.244153952,0.69264872
9326,-1.134813725,-1.338314465,-1.191191631,-1.324877875,0.644487205,0.504147614,0.494659617,0.721853324,0.921471412,1.341047478,1.244858068,0.69264872
9327,-1.135033252,-1.33879198,-1.191571482,-1.32524428,0.644552399,0.504147614,0.494989877,0.721853324,0.921471412,1.341259786,1.245626194,0.69264872
9328,-1.135247291,-1.339269495,-1.191951332,-1.325609258,0.644612936,0.504147614,0.495353724,0.721853324,0.921471412,1.341578247,1.24639432,0.69264872
9329,-1.135455841,-1.339711639,-1.192288977,-1.325974237,0.644675802,0.504147614,0.495711972,0.721853324,0.921471412,1.342685281,1.247162446,0.69264872
9330,-1.135658903,-1.340171468,-1.192668827,-1.326339216,0.644738667,0.504147614,0.496115002,0.721853324,0.921471412,1.343883304,1.247930572,0.69264872
9331,-1.135883918,-1.340666669,-1.193048677,-1.326704194,0.644799205,0.504147614,0.496422872,0.721853324,0.921471412,1.344535393,1.248698698,0.69264872
9332,-1.136100701,-1.341197241,-1.193470733,-1.327072025,0.644864398,0.504147614,0.496775523,0.721853324,0.921471412,1.344656711,1.249402814,0.69264872
9333,-1.13631474,-1.34165707,-1.193850583,-1.327434152,0.644924936,0.504147614,0.497100186,0.721853324,0.921471412,1.345202646,1.25017094,0.69264872
9334,-1.136553475,-1.342152271,-1.194230434,-1.327836199,0.644994786,0.504147614,0.497441641,0.766644807,0.921471412,1.346582647,1.251003076,0.69264872
9335,-1.136770258,-1.342629786,-1.194610284,-1.328198326,0.645055324,0.504147614,0.497794292,0.721853324,0.921471412,1.347613857,1.251771203,0.69264872
9336,-1.136984296,-1.343107301,-1.194990134,-1.328563304,0.645118189,0.504147614,0.49813015,0.721853324,0.921471412,1.347962648,1.252539329,0.69264872
9337,-1.137201079,-1.343584816,-1.195369985,-1.328928283,0.645181055,0.504147614,0.498460411,0.721853324,0.921471412,1.348144626,1.253243444,0.69264872
9338,-1.137417862,-1.344062332,-1.195749835,-1.329291836,0.645241592,0.504147614,0.498801867,0.721853324,0.921471412,1.349039352,1.25401157,0.69264872
9339,-1.137634644,-1.344539847,-1.196143754,-1.329656815,0.645304457,0.504147614,0.499132127,0.721853324,0.921471412,1.350313199,1.254779696,0.69264872
9340,-1.137848683,-1.345035047,-1.196509535,-1.330021793,0.645364995,0.504147614,0.499467985,0.721853324,0.921471412,1.351116936,1.255547822,0.69264872
9341,-1.138065466,-1.345494877,-1.196903454,-1.330385346,0.64542786,0.504147614,0.499803843,0.721853324,0.921471412,1.351298915,1.256315948,0.69264872
9342,-1.138282248,-1.345990078,-1.197241099,-1.330750325,0.645488398,0.504147614,0.499994163,0.721853324,0.921471412,1.351632541,1.257084075,0.69264872
9343,-1.138499031,-1.346449907,-1.197663155,-1.331112452,0.645551263,0.504147614,0.500475559,0.721853324,0.921471412,1.352769905,1.25778819,0.69264872
9344,-1.138715814,-1.346945108,-1.198043005,-1.331476005,0.645614129,0.504147614,0.500822613,0.721853324,0.921471412,1.353952763,1.258556316,0.69264872
9345,-1.138932597,-1.347422623,-1.198422855,-1.331839558,0.645674666,0.504147614,0.50113608,0.721853324,0.921471412,1.354498697,1.259324442,0.69264872
9346,-1.139149379,-1.347900138,-1.198788637,-1.332201685,0.645735203,0.504147614,0.501471938,0.721853324,0.921471412,1.354620016,1.260092568,0.69264872
9347,-1.139363418,-1.348377653,-1.199182556,-1.332565238,0.645798069,0.504147614,0.501830187,0.721853324,0.921471412,1.355181115,1.260860694,0.69264872
9348,-1.139577457,-1.348855168,-1.199548338,-1.33292594,0.645860934,0.504147614,0.502160448,0.721853324,0.921471412,1.356454963,1.26156481,0.69264872
9349,-1.139791495,-1.349332683,-1.199942256,-1.333289493,0.645921471,0.504147614,0.502513099,0.721853324,0.921471412,1.357471007,1.262332936,0.69264872
9350,-1.140005534,-1.349827884,-1.200322107,-1.333650195,0.645982009,0.504147614,0.502848957,0.721853324,0.921471412,1.357819799,1.263101062,0.69264872
9351,-1.140219572,-1.350287713,-1.200701957,-1.33400947,0.646042546,0.504147614,0.503201608,0.721853324,0.921471412,1.357971447,1.263869188,0.69264872
9352,-1.140436355,-1.350782914,-1.201081807,-1.334373023,0.646105412,0.504147614,0.503543063,0.721853324,0.921471412,1.358820679,1.264637314,0.69264872
9353,-1.140650394,-1.351242743,-1.201461658,-1.334733725,0.646168277,0.504147614,0.503878921,0.721853324,0.921471412,1.360094526,1.26534143,0.69264872
9354,-1.140864432,-1.351737944,-1.201841508,-1.335097278,0.646228814,0.504147614,0.504225975,0.721853324,0.921471412,1.360913428,1.266109556,0.715092461
9355,-1.141078471,-1.352197774,-1.202221358,-1.335907074,0.646289352,0.504147614,0.504567431,0.721853324,0.921471412,1.361095406,1.266877682,0.715092461
9356,-1.14129251,-1.352692974,-1.202601208,-1.336448839,0.646352217,0.504147614,0.504897691,0.721853324,0.921471412,1.361383538,1.267645808,0.737536203
9357,-1.141506548,-1.353152804,-1.202981059,-1.337007713,0.646412754,0.504147614,0.505233549,0.721853324,0.921471412,1.362475407,1.268413934,0.737536203
9358,-1.141723331,-1.353648005,-1.203360909,-1.337509559,0.64647562,0.504147614,0.505569407,0.721853324,0.921471412,1.363658265,1.26918206,0.737536203
9359,-1.14193737,-1.35412552,-1.203740759,-1.337937268,0.646538485,0.504147614,0.505927656,0.721853324,0.921471412,1.364264859,1.269886176,0.737536203
9360,-1.142151408,-1.354603035,-1.20412061,-1.338335038,0.646599023,0.504147614,0.506263514,0.721853324,0.921471412,1.364371013,1.270654302,0.737536203
9361,-1.142365447,-1.35508055,-1.20450046,-1.33871855,0.646664217,0.504147614,0.506593774,0.721853324,0.921471412,1.364871453,1.271422428,0.737536203
9362,-1.14258223,-1.355558065,-1.20488031,-1.339100638,0.646729411,0.504147614,0.50693523,0.721853324,0.921471412,1.36611497,1.272190554,0.737536203
9363,-1.142796268,-1.356070951,-1.205288297,-1.339482725,0.646792276,0.504147614,0.507304674,0.721853324,0.921471412,1.36714618,1.27295868,0.737536203
9364,-1.143010307,-1.356566152,-1.205682216,-1.339864812,0.64685747,0.504147614,0.507662923,0.721853324,0.921471412,1.367540466,1.273662796,0.737536203
9365,-1.143224345,-1.357025982,-1.206062067,-1.340244047,0.646922664,0.504147614,0.507998781,0.721853324,0.921471412,1.36764662,1.274430922,0.737536203
9366,-1.143441128,-1.357521182,-1.206455985,-1.340626134,0.646987858,0.504147614,0.508390615,0.721853324,0.921471412,1.368435192,1.275199048,0.737536203
9367,-1.143655167,-1.357998697,-1.206835836,-1.34100537,0.647053052,0.504147614,0.508726473,0.721853324,0.921471412,1.369693874,1.275967174,0.737536203
9368,-1.143869205,-1.358476213,-1.207229754,-1.341387457,0.647118246,0.504147614,0.509107112,0.721853324,0.921471412,1.370558271,1.2767353,0.737536203
9369,-1.144085988,-1.358953728,-1.207595536,-1.341766693,0.64718344,0.504147614,0.509454166,0.721853324,0.921471412,1.370755414,1.277439415,0.737536203
9370,-1.144300027,-1.359448928,-1.207989455,-1.342145928,0.647248634,0.504147614,0.50982361,0.721853324,0.921471412,1.370998051,1.278207541,0.737536203
9371,-1.144514065,-1.359926443,-1.208383374,-1.342528015,0.647313828,0.504147614,0.510193054,0.721853324,0.921471412,1.372044426,1.278975668,0.737536203
9372,-1.144728104,-1.360403959,-1.208763224,-1.342904399,0.647379022,0.504147614,0.510551302,0.721853324,0.921471412,1.373227284,1.279743794,0.737536203
9373,-1.144942143,-1.360899159,-1.209114937,-1.343282209,0.647444215,0.504147614,0.510786403,0.721853324,0.921471412,1.373879372,1.28051192,0.737536203
9374,-1.145153437,-1.361376674,-1.209536993,-1.343658594,0.647507081,0.504147614,0.511278995,0.721853324,0.921471412,1.373970361,1.281216035,0.737536203
9375,-1.145367476,-1.36185419,-1.209930912,-1.344034978,0.647572275,0.504147614,0.511670829,0.721853324,0.921471412,1.374410142,1.281984161,0.737536203
9376,-1.14557877,-1.36234939,-1.210310762,-1.344411362,0.647637469,0.504147614,0.512040273,0.721853324,0.921471412,1.375638494,1.282752287,0.737536203
9377,-1.145790065,-1.362826905,-1.210690613,-1.344787746,0.647700334,0.504147614,0.512409717,0.721853324,0.921471412,1.376684869,1.283520413,0.737536203
